Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,d_return
10/31/2017,0.026156655,0.0132116,0.011575589,-0.00361568,0.004403138,0.038566865,0.05570936,0.055193364,0.048253329,0.00833659,0.010780341,0.000773469,0.001535629,-0.011837376,-0.000761299,79.71225545,1.979999,1.350002,0.480367989,38.439999,365.8712677,38.92349965,39.08342818,39.18483178,35.81481834,0.118578167,0.881421833,0.63703125,0.026501742
11/1/2017,0.002210489,0.026156655,0.0132116,0.011575589,0.005110097,0.010001303,0.04416503,0.061307525,0.060791529,0.004403138,0.00833659,0.010780341,0.000773469,-0.008329298,-0.011837376,80.21467363,2.039997,0.549999,0.485341632,38.54119908,279.2382704,39.02899945,39.25833279,39.54657151,37.40245063,0.159421261,0.840578739,0.766068103,0.002212933
11/2/2017,-0.002210489,0.002210489,0.026156655,0.0132116,0.007638376,-0.006117723,-0.001226518,0.032937209,0.050079704,0.005110097,0.004403138,0.00833659,0.010780341,-0.000494805,-0.008329298,78.13095349,1.919998,0.349998,0.47567423,38.7007272,183.7364635,39.1319993,39.41461836,39.93013982,38.23357481,0.192029933,0.807970067,0.841059133,-0.002208047
11/3/2017,-0.002708287,-0.002210489,0.002210489,0.026156655,0.003202392,0.005672725,-0.008083375,-0.00319217,0.030971557,0.007638376,0.005110097,0.004403138,0.00833659,-0.004451071,-0.000494805,75.54791392,1.810001,0.32,0.464554642,38.85068362,141.8095391,39.24699945,39.55061852,40.27091975,38.84451551,0.23188389,0.76811611,0.841044311,-0.002704623
11/6/2017,0.020740014,-0.002708287,-0.002210489,0.002210489,0.022193327,0.022686667,0.025156999,0.0114009,0.016292105,0.003202392,0.007638376,0.005110097,0.004403138,0,-0.004451071,80.8237746,2.619999,0.91,0.496372168,38.99164267,165.6663455,39.3944995,39.75661858,40.63264485,40.08931361,0.01655596,0.98344404,0.834018419,0.020956582
11/7/2017,0.001688986,0.020740014,-0.002708287,-0.002210489,0,0.024361741,0.024855081,0.027325414,0.013569314,0.022193327,0.003202392,0.007638376,0.005110097,-0.00748879,0,81.18383294,2.48,0.309997,0.483059656,39.18911117,155.312154,39.52799945,39.95523767,40.9946415,41.3112226,0.023025979,0.976974021,0.856081034,0.001690413
11/8/2017,-0.001930454,0.001688986,0.020740014,-0.002708287,0.006298422,-0.0033751,0.020986642,0.021479982,0.023950314,0,0.022193327,0.003202392,0.007638376,-0.003895792,-0.00748879,79.35015402,2.610001,0.489998,0.483555252,39.42519996,120.4808168,39.65549965,40.13352363,41.32403277,41.77806143,0.049341102,0.950658898,0.911015705,-0.001928592
11/9/2017,-0.016561532,-0.001930454,0.001688986,0.020740014,0.003439782,-0.009277459,-0.01895098,0.005410761,0.005904101,0.006298422,0,0.022193327,0.003202392,-0.003945751,-0.003895792,65.7546499,2.069999,0.930001,0.515444234,39.63767986,66.27056239,39.7409998,40.23490471,41.52247126,40.97005894,0.273025568,0.726974432,0.921579831,-0.016425144
11/10/2017,-0.010367953,-0.016561532,-0.001930454,0.001688986,0,-0.000985004,-0.013702245,-0.023375766,0.000985975,0.003439782,0.006298422,0,0.022193327,-0.013143376,-0.003945751,59.02753731,1.200001,0.66,0.525769646,39.82891177,37.86550391,39.80099985,40.28814273,41.543352,39.37396193,0.411184075,0.588815925,0.870237063,-0.010314391
11/13/2017,-0.010476474,-0.010367953,-0.016561532,-0.001930454,0.005739255,-0.009903547,-0.010888551,-0.023605792,-0.033279314,0,0.003439782,0.006298422,0,-0.003258481,-0.013143376,53.16958241,0.260002,0.469997,0.521785885,39.830002,10.61898426,39.83549995,40.29566665,41.38706655,37.45142483,0.549341267,0.450658733,0.743056188,-0.010421787
11/14/2017,-0.006793333,-0.010476474,-0.010367953,-0.016561532,0.000251275,-0.003760767,-0.019403569,-0.020388572,-0.033105814,0.005739255,0,0.003439782,0.006298422,-0.006807035,-0.003258481,49.75138045,-1.059997,0.350002,0.509515608,41.549999,-16.01966531,39.88150005,40.27419056,41.09163262,35.11958882,0.655404951,0.344595049,0.601885339,-0.006770311
11/15/2017,-0.013214957,-0.006793333,-0.010476474,-0.010367953,0.001783667,-0.013151429,-0.017163471,-0.032806273,-0.033791277,0.000251275,0.005739255,0,0.003439782,-0.006909817,-0.006807035,43.89802913,-1.669998,0.670002,0.520978921,41.549999,-60.68147073,39.9,40.1988096,40.68583581,33.21079682,0.842465988,0.157534012,0.455922955,-0.013128023
11/16/2017,-0.008219928,-0.013214957,-0.006793333,-0.010476474,0.000256232,-0.004345004,-0.0192801,-0.023292142,-0.038934944,0.001783667,0.000251275,0.005739255,0,-0.0071998,-0.006909817,40.72285088,-1.899998,0.34,0.508051856,41.445599,-80.62917716,39.901,40.09119055,40.21089517,31.71222692,0.99285714,0.00714286,0.316236602,-0.008186237
11/17/2017,0.008219928,-0.008219928,-0.013214957,-0.006793333,0.005633843,0.003325262,-0.001275973,-0.01621107,-0.020223111,0.000256232,0.001783667,0.000251275,0.005739255,-0.002313949,-0.0071998,45.00654798,-1.470001,0.39,0.49961958,41.28386306,-68.32612094,39.918,40.01395246,39.76377258,30.0987864,0.878571385,0.121428615,0.194240578,0.008253804
11/20/2017,-0.002305034,0.008219928,-0.008219928,-0.013214957,0.003065111,0.006909817,0.004601235,0,-0.014935096,0.005633843,0.000256232,0.001783667,0.000251275,-0.002561426,-0.002313949,44.04253916,-2.41,0.219997,0.479646539,41.13183128,-67.6825931,39.92849995,39.92652389,39.36119539,28.50496145,0.910714254,0.089285746,0.112581625,-0.002302379
11/21/2017,0.003327816,-0.002305034,0.008219928,-0.008219928,0.002278194,0.011698989,0.015543695,0.013235113,0.008633878,0.003065111,0.005633843,0.000256232,0.001783667,-0.009420795,-0.002561426,45.84687629,-2.349999,0.549999,0.484671715,40.9889214,-53.91796842,39.935,39.85047637,39.04597976,26.54750722,0.864285309,0.135714691,0.094487973,0.003333359
11/22/2017,0.016474787,0.003327816,-0.002305034,0.008219928,0.006298043,0.009081823,0.018502619,0.022347324,0.020038743,0.002278194,0.003065111,0.005633843,0.000256232,-0.001264383,-0.009420795,53.8581992,-1.620003,0.689999,0.499337949,40.85458612,-22.28909419,39.9844999,39.83571437,38.89372632,25.19512272,0.632143083,0.367856917,0.128571514,0.016611244
11/24/2017,0.0067644,0.016474787,0.003327816,-0.002305034,0.004745906,0.014052954,0.016836734,0.026257529,0.030102235,0.006298043,0.002278194,0.003065111,0.005633843,-0.000751384,-0.001264383,56.72225686,-0.670002,0.350002,0.488671096,40.72831095,-0.326408728,40.05449975,39.84195238,38.90186632,24.43625229,0.535714477,0.464285523,0.211904838,0.00678733
11/27/2017,-0.013574895,0.0067644,0.016474787,0.003327816,0.000749694,0.002250845,0.011557893,0.014341673,0.023762468,0.004745906,0.006298043,0.002278194,0.003065111,-0.01308524,-0.000751384,50.03325309,-0.790001,0.569999,0.494480232,40.60961229,-38.60145948,40.07499975,39.79009507,38.96973085,22.90412689,0.728572046,0.271427954,0.296031653,-0.013483171
11/28/2017,0.00982262,-0.013574895,0.0067644,0.016474787,0.004009025,-0.000249981,0.00125117,0.010558217,0.013341998,0.000749694,0.004745906,0.006298043,0.002278194,-0.001507588,-0.01308524,54.23119737,0.020001,0.480004,0.493446215,40.49803555,-19.63163426,40.0889999,39.77342861,39.11083771,21.48143902,0.567668421,0.432331579,0.359941398,0.00987102
11/29/2017,-0.004773354,0.00982262,-0.013574895,0.0067644,0.003256133,0.004009025,-0.000249981,0.00125117,0.010558217,0.004009025,0.000749694,0.004745906,0.006298043,-0.007807671,-0.001507588,51.9416612,0.099998,0.440003,0.489628843,40.39315342,-29.67263147,40.04099995,39.73733329,39.26322333,20.15009407,0.52475297,0.47524703,0.383402446,-0.00476198
11/30/2017,0.009024905,-0.004773354,0.00982262,-0.013574895,0.003999006,0.005753587,0.006506479,0.002247473,0.003748624,0.003256133,0.004009025,0.000749694,0.004745906,-0.010068069,-0.007807671,55.75326279,0.98,0.560001,0.494655425,40.29456422,-10.32240976,40.00650005,39.7400952,39.45153891,18.71580687,0.282608696,0.717391304,0.441335726,0.009065752
12/1/2017,-0.002999227,0.009024905,-0.004773354,0.00982262,0.006252365,0.004497784,0.006252365,0.007005257,0.002746251,0.003999006,0.003256133,0.004009025,0.000749694,-0.002512008,-0.010068069,54.2098726,1.180001,0.350003,0.484323109,40.20189036,-1.980865573,39.9705002,39.73471434,39.64138496,17.41522604,0.166665394,0.833334606,0.536661046,-0.002994734
12/4/2017,-0.001001778,-0.002999227,0.009024905,-0.004773354,0.010737923,0.009985031,0.008230449,0.009985031,0.010737923,0.006252365,0.003999006,0.003256133,0.004009025,-0.004781763,-0.002512008,53.6764552,0.82,0.619999,0.494014244,38.75,1.147317359,39.93800015,39.72895241,39.79970671,16.52414988,0.231787062,0.768212938,0.663320189,-0.001001277
12/5/2017,-0.004520349,-0.001001778,-0.002999227,0.009024905,0.002011011,-0.000251149,-0.001004041,-0.002758622,-0.001004041,0.010737923,0.006252365,0.003999006,0.003256133,-0.00352922,-0.004781763,51.23342668,0.73,0.310002,0.480870513,38.75,-19.58867999,39.85400015,39.70914288,39.90303193,15.60202793,0.350992518,0.649007482,0.732829646,-0.004510148
12/6/2017,-0.003782579,-0.004520349,-0.001001778,-0.002999227,0.005792738,0.002011011,-0.000251149,-0.001004041,-0.002758622,0.002011011,0.010737923,0.006252365,0.003999006,-0.001010892,-0.00352922,49.22290129,0.450001,0.270001,0.465808405,38.81039992,-19.68816143,39.75900025,39.68304781,39.93354002,14.6220195,0.450329073,0.549670927,0.726265025,-0.003775434
12/7/2017,-0.006845026,-0.003782579,-0.004520349,-0.001001778,0.005829442,-0.000505306,-0.004287032,-0.006549192,-0.007302084,0.005792738,0.002011011,0.010737923,0.006252365,-0.003054967,-0.001010892,45.74316034,-0.469998,0.360001,0.458250733,38.86838384,-59.9763609,39.6545002,39.64028598,39.88050267,14.21619204,0.673756738,0.326243262,0.638040894,-0.006821652
12/8/2017,0.008359719,-0.006845026,-0.003782579,-0.004520349,0.006577256,0.00810131,0.001766562,-0.002015164,-0.004277324,0.005829442,0.005792738,0.002011011,0.010737923,-0.00177823,-0.003054967,50.36191936,-0.41,0.349999,0.450518466,38.92404841,-15.89429935,39.6005001,39.63890491,39.81330188,13.60392389,0.488189727,0.511810273,0.542170831,0.008394759
12/11/2017,0.007289237,0.008359719,-0.006845026,-0.003782579,0.00626333,0.016113112,0.017637166,0.011302418,0.007520692,0.006577256,0.005829442,0.005792738,0.002011011,-0.000251401,-0.00177823,54.06282463,0.420002,0.400002,0.446910147,38.97748639,72.03654028,39.58200015,39.67028586,39.78279842,13.14160838,0.282050055,0.717949945,0.496516624,0.007315868
12/12/2017,0.018116887,0.007289237,0.008359719,-0.006845026,0.009350486,0.025801505,0.035651287,0.037175341,0.030840593,0.00626333,0.006577256,0.005829442,0.005792738,-0.001484463,-0.000251401,61.7864089,0.759998,0.900002,0.479273851,39.02878686,208.3966213,39.6210001,39.77295251,39.85948792,14.12567621,0.105591239,0.894408761,0.563099658,0.018281993
12/13/2017,-0.000245923,0.018116887,0.007289237,0.008359719,0.002455846,0.007879849,0.024330867,0.03418065,0.035704704,0.009350486,0.00626333,0.006577256,0.005829442,-0.004435591,-0.001484463,61.63356544,0.940003,0.279998,0.465039862,39.13685977,178.8012616,39.67300015,39.87095269,40.00629538,15.03945349,0.111801173,0.888198827,0.686747777,-0.000245893
12/14/2017,-0.000492151,-0.000245923,0.018116887,0.007289237,0.005646241,0.004416102,0.009840104,0.026291123,0.036140905,0.002455846,0.009350486,0.00626333,0.006577256,-0.000492514,-0.004435591,61.30683765,0.560001,0.25,0.449679871,39.2384483,166.8897323,39.7500002,39.96209563,40.17582151,16.01539315,0.134967733,0.865032267,0.808040708,-0.000492029
12/15/2017,-0.008651692,-0.000492151,-0.000245923,0.018116887,0.000493705,-0.002464852,-0.003694991,0.001729011,0.01818003,0.005646241,0.002455846,0.009350486,0.00626333,-0.006440399,-0.000492514,55.73847677,0.329998,0.389999,0.445416952,39.36737228,95.70899063,39.82550015,40.0125717,40.30474871,15.94909436,0.349693282,0.650306718,0.839081689,-0.008614373
12/18/2017,0.01380695,-0.008651692,-0.000492151,-0.000245923,0.013725754,0.01421946,0.011260902,0.010030763,0.015454766,0.000493705,0.005646241,0.002455846,0.009350486,-0.002223596,-0.006440399,61.72812311,0.93,0.800003,0.470744527,39.48598233,158.6032441,39.91300015,40.10919074,40.45020226,16.80060526,0.129033264,0.870966736,0.826387043,0.013902706
12/19/2017,-0.004909215,0.01380695,-0.008651692,-0.000492151,0.003921574,0.008845291,0.009338996,0.006380439,0.0051503,0.013725754,0.000493705,0.005646241,0.002455846,-0.002458865,-0.002223596,58.6742538,0.909999,0.260002,0.455691489,39.6453843,124.3520801,39.9950001,40.17842872,40.58278423,17.59129395,0.236560626,0.763439374,0.786061818,-0.004897184
12/20/2017,0.007599056,-0.004909215,0.01380695,-0.008651692,0.003418782,0.007340356,0.012264073,0.012757779,0.009799221,0.003921574,0.013725754,0.000493705,0.005646241,-0.00244923,-0.002458865,61.82667592,1.369999,0.380001,0.450285026,39.78884607,134.619761,40.0860001,40.26938119,40.73318757,18.54098041,0.069892973,0.930107027,0.803947965,0.007628002
12/21/2017,0.017669563,0.007599056,-0.004909215,0.01380695,0.01568747,0.021297925,0.025219499,0.030143216,0.030636922,0.003418782,0.003921574,0.013725754,0.000493705,-0.000243352,-0.00244923,68.01427677,2.369999,0.809997,0.475978738,39.91796166,185.033732,40.18100015,40.4211907,40.96159572,20.37210157,0.031495313,0.968504687,0.834586339,0.017826593
12/22/2017,-0.009401033,0.017669563,0.007599056,-0.004909215,0.001923588,0.01256966,0.018180115,0.022101688,0.027025406,0.01568747,0.003418782,0.003921574,0.013725754,-0.007731351,-0.000243352,62.2124406,1.650002,0.45,0.474123114,40.13900602,140.2634325,40.24300025,40.52680983,41.16738194,22.07242836,0.185038408,0.814961592,0.882237504,-0.009356982
12/26/2017,0.009640904,-0.009401033,0.017669563,0.007599056,0.010106005,0.005280881,0.015926953,0.021537408,0.025458982,0.001923588,0.01568747,0.003418782,0.003921574,-0.000725729,-0.007731351,65.46622273,1.759999,0.479999,0.47454282,40.33352506,143.962423,40.3520003,40.66461924,41.37667885,23.81272468,0.031372953,0.968627047,0.903079747,0.009687527
12/27/2017,0.000719386,0.009640904,-0.009401033,0.017669563,0.002632525,0.011780447,0.006955323,0.017601395,0.023211849,0.010106005,0.001923588,0.01568747,0.003418782,-0.000959027,-0.000725729,65.70475689,1.060001,0.150001,0.451361262,40.53463155,139.8866435,40.44300025,40.79490502,41.56284425,25.51033595,0.045801163,0.954198837,0.911494901,0.000719645
12/28/2017,0.003588902,0.000719386,0.009640904,-0.009401033,0.003582141,0.005258162,0.014406084,0.00958096,0.020227032,0.002632525,0.010106005,0.001923588,0.01568747,-0.001915662,-0.000959027,66.9344649,1.219997,0.23,0.435549743,40.7434905,133.4898271,40.55100025,40.93080966,41.73196361,27.21716239,0.030535126,0.969464874,0.931352396,0.00359535
12/29/2017,0.003814069,0.003588902,0.000719386,0.009640904,0.004271506,0.010234553,0.011910574,0.021058496,0.016233372,0.003582141,0.002632525,0.010106005,0.001923588,-0.000951725,-0.001915662,68.24254114,1.399998,0.360001,0.430153404,40.96066239,141.3215183,40.6490002,41.07166669,41.90395648,29.11716836,0.081633028,0.918366972,0.941345435,0.003821352
1/2/2018,0.008292951,0.003814069,0.003588902,0.000719386,0.008758465,0.008996297,0.014959344,0.016635365,0.025783286,0.004271506,0.003582141,0.002632525,0.010106005,-0.005961625,-0.000951725,70.94986883,2.100002,0.619999,0.443713804,41.21452991,133.2596325,40.7705002,41.2365239,42.09707426,31.08880182,0.022830614,0.977169386,0.955480297,0.008327433
1/3/2018,0.011495681,0.008292951,0.003814069,0.003588902,0.010783016,0.019541481,0.019779313,0.02574236,0.027418381,0.008758465,0.004271506,0.003582141,0.002632525,-0.001179083,-0.005961625,74.25842601,2.029999,0.509998,0.448448389,41.48193333,152.7959216,40.91850015,41.43647617,42.33540145,33.33605808,0.007547178,0.992452822,0.955002344,0.01156201
1/4/2018,0.003957682,0.011495681,0.008292951,0.003814069,0.003713163,0.017290104,0.026048569,0.026286401,0.032249448,0.010783016,0.008758465,0.004271506,0.003582141,-0.002560728,-0.001179083,75.30910904,2.400002,0.299999,0.437844861,41.81986909,153.8782449,41.0840002,41.63852387,42.59946692,35.63984629,0.044367637,0.955632363,0.964249442,0.003965524
1/5/2018,0.001393012,0.003957682,0.011495681,0.008292951,0.002320256,0.003249864,0.016826805,0.02558527,0.025823101,0.003713163,0.010783016,0.008758465,0.004271506,-0.005356924,-0.002560728,75.68628852,2.149997,0.330002,0.4301418,42.17090261,135.37726,41.26,41.83052366,42.85572176,37.49096457,0.023890818,0.976109182,0.970826457,0.001393982
1/8/2018,-0.000464052,0.001393012,0.003957682,0.011495681,0.003019326,0.001624696,0.002554303,0.016131244,0.024889709,0.002320256,0.003713163,0.010783016,0.008758465,-0.00279532,-0.005356924,75.27357177,1.400002,0.25,0.417274529,42.43066741,124.1926389,41.44850005,42.00385719,43.07249287,39.20986012,0.032845279,0.967154721,0.972038356,-0.000463944
1/9/2018,-0.004886641,-0.000464052,0.001393012,0.003957682,0.002328243,0.000232539,-0.001162092,-0.000232485,0.013344456,0.003019326,0.002320256,0.003713163,0.010783016,-0.005141446,-0.00279532,70.90083535,1.579998,0.400002,0.416040776,42.62289336,101.7332344,41.61000005,42.13923804,43.22100845,40.08042096,0.117646713,0.882353287,0.960967536,-0.004874721
1/10/2018,0.000699615,-0.004886641,-0.000464052,0.001393012,0.00208938,0.005115031,0.003019326,0.001624696,0.002554303,0.002328243,0.003019326,0.002320256,0.003713163,-0.003025651,-0.005141446,71.15861625,1.210003,0.25,0.404180721,42.68,101.1720571,41.75850015,42.26209537,43.31022124,41.03117289,0.112969085,0.887030915,0.940116931,0.00069986
1/11/2018,0.008587682,0.000699615,-0.004886641,-0.000464052,0.012942103,0.012012157,0.015037808,0.012942103,0.011547473,0.00208938,0.002328243,0.003019326,0.002320256,-0.001629706,-0.003025651,74.19460465,1.549999,0.649997,0.421739027,42.80739948,110.016807,41.88900015,42.40604773,43.39246472,42.36891075,0.114285259,0.885714741,0.91302834,0.008624662
1/12/2018,0.01468253,0.008587682,0.000699615,-0.004886641,0.00569932,0.022994804,0.022064857,0.025090508,0.022994804,0.012942103,0.00208938,0.002328243,0.003019326,-0.002518051,-0.001629706,78.42515591,2.040001,0.720002,0.443043525,42.919998,138.6260225,42.05200005,42.59852391,43.53094273,43.98724862,0.028986211,0.971013789,0.903933034,0.014790848
1/16/2018,-0.033579652,0.01468253,0.008587682,0.000699615,0.001165342,-0.018692179,-0.001396695,-0.002326641,0.00069901,0.00569932,0.012942103,0.00208938,0.002328243,-0.011021357,-0.002518051,56.01798824,0.43,1.5,0.518540416,43.990002,38.38624386,42.14349995,42.63738095,43.53912622,42.17801566,0.573034402,0.426965598,0.853616946,-0.033022113
1/17/2018,0.009843107,-0.033579652,0.01468253,0.008587682,0.008625837,0.004653359,-0.015204162,0.002091322,0.001161375,0.001165342,0.00569932,0.012942103,0.00208938,-0.007048878,-0.011021357,59.6171113,0.5,0.670002,0.5293591,43.990002,47.49880741,42.27350005,42.70752391,43.48779419,40.70641859,0.482608501,0.517391499,0.77142494,0.00989171
1/18/2018,0.000466332,0.009843107,-0.033579652,0.01468253,0.006984871,0.009089889,0.005117411,-0.01474011,0.002555374,0.008625837,0.001165342,0.00569932,0.012942103,-0.001870861,-0.007048878,59.7858774,0.030003,0.379997,0.518690379,43.92680192,51.84184988,42.37650015,42.76719076,43.39124765,39.36863312,0.480176,0.519824,0.629249568,0.000466441
1/19/2018,-0.011723463,0.000466332,0.009843107,-0.033579652,0.001176032,-0.006093246,-0.003988228,-0.007960707,-0.027818228,0.006984871,0.008625837,0.001165342,0.00569932,-0.006848556,-0.001870861,53.73963512,-0.639999,0.700001,0.531641138,43.86612984,-5.814961744,42.4645003,42.76942903,43.22075664,37.03322226,0.729357464,0.270642536,0.520823335,-0.011655011
1/22/2018,0.023080567,-0.011723463,0.000466332,0.009843107,0.011124078,0.020960176,0.013690898,0.015795915,0.011823437,0.001176032,0.006984871,0.008625837,0.001165342,-0.000233026,-0.006848556,61.94576665,0.290001,0.989997,0.564380842,43.76616211,80.07017358,42.5865002,42.85757177,43.14206234,36.07063363,0.275230608,0.724769392,0.476363896,0.023348985
1/23/2018,-0.003462938,0.023080567,-0.011723463,0.000466332,0.002997835,0.012045548,0.021881645,0.014612367,0.016717385,0.011124078,0.001176032,0.006984871,0.008625837,-0.005325913,-0.000233026,60.20322739,0.16,0.36,0.54978221,43.67219245,77.59978409,42.6645003,42.91981003,43.11176465,35.22640957,0.418994179,0.581005821,0.488834635,-0.003456949
1/24/2018,0.016059005,-0.003462938,0.023080567,-0.011723463,0.004989827,0.0205722,0.029619913,0.039456011,0.032186732,0.002997835,0.011124078,0.001176032,0.006984871,-0.006615765,-0.005325913,65.1325716,1.07,0.959999,0.57908341,42.200001,159.215646,42.7970002,43.0412861,43.19243205,35.30002513,0.130001,0.869999,0.585269766,0.016188644
1/25/2018,-0.004561983,0.016059005,-0.003462938,0.023080567,0.001345549,0.014447181,0.030029555,0.039077268,0.048913365,0.004989827,0.002997835,0.011124078,0.001176032,-0.019259732,-0.006615765,62.7414173,0.84,0.91,0.602720309,42.200001,159.7153668,42.89950035,43.1310958,43.31985805,35.75616872,0.363635424,0.636364576,0.648840151,-0.004551593
1/26/2018,0.001599064,-0.004561983,0.016059005,-0.003462938,0.003857987,-0.009243646,0.003857987,0.01944036,0.028488073,0.001345549,0.004989827,0.002997835,0.011124078,-0.005471924,-0.019259732,63.24995169,0.540001,0.41,0.588954573,42.29680092,131.998755,43.00400035,43.21781014,43.45647414,36.17973064,0.334710194,0.665289806,0.714977443,0.001600343
1/29/2018,-0.010555468,0.001599064,-0.004561983,0.016059005,0.001834488,-0.007531657,-0.02063329,-0.007531657,0.008050716,0.003857987,0.001345549,0.004989827,0.002997835,-0.006909286,-0.005471924,57.67858073,-0.560002,0.540001,0.585457889,42.38972884,54.74107232,43.0780003,43.2507623,43.54218731,35.56569884,0.524794235,0.475205765,0.670653658,-0.010499954
1/30/2018,-0.012534914,-0.010555468,0.001599064,-0.004561983,0,-0.004139863,-0.013506008,-0.026607641,-0.013506008,0.001834488,0.003857987,0.001345549,0.004989827,-0.013690898,-0.006909286,51.89924068,0.350002,0.59,0.585782325,42.47893965,-20.08761291,43.1170004,43.22523856,43.53255081,34.1132524,0.747933676,0.252066324,0.593452825,-0.012456679
1/31/2018,-0.00046729,-0.012534914,-0.010555468,0.001599064,0.00139702,-0.009494086,-0.013633949,-0.023000094,-0.036101727,0,0.001834488,0.003857987,0.001345549,-0.009128185,-0.013690898,51.69264759,-0.09,0.450001,0.576083659,42.529999,-68.56544056,43.1375004,43.19409576,43.45507583,32.29942921,0.756198146,0.243801854,0.460055109,-0.000467181
2/1/2018,0.013232926,-0.00046729,-0.012534914,-0.010555468,0.013460449,0.010660657,-0.000230448,-0.004370312,-0.013736457,0.00139702,0,0.001834488,0.003857987,-0.001870861,-0.009128185,56.95205437,0.459999,0.66,0.582077684,42.529999,-2.753380488,43.1620005,43.21528629,43.39975201,31.15438482,0.520660761,0.479339239,0.370982584,0.013320869
2/2/2018,-0.052070469,0.013232926,-0.00046729,-0.012534914,0.000234785,-0.004449088,-0.00724888,-0.018139986,-0.022279849,0.013460449,0.00139702,0,0.001834488,-0.036089423,-0.001870861,39.20861707,-1.240002,2.270001,0.702643635,44.619999,-238.2065736,43.06800045,43.02461958,43.13531518,29.97852283,0.980169966,0.019830034,0.298805832,-0.050738029
2/5/2018,-0.034102663,-0.052070469,0.013232926,-0.00046729,0.002204532,-0.041457933,-0.046141806,-0.048941598,-0.059832704,0.000234785,0.013460449,0.00139702,0,-0.120514737,-0.036089423,32.39150161,-3.61,5.009998,1.010311804,44.619999,-418.4612925,42.9020005,42.71147658,42.58592106,31.72000768,0.571428774,0.428571226,0.293991005,-0.033527721
2/6/2018,0.019664629,-0.034102663,-0.052070469,0.013232926,0.03234915,0.001470253,-0.042192213,-0.046876086,-0.049675878,0.002204532,0.000234785,0.013460449,0.00139702,-0.003039592,-0.120514737,38.93682937,-2.670002,1.420002,1.039575389,44.28119912,-207.4276159,42.7765004,42.4893813,41.96209793,33.33710076,0.478158257,0.521841743,0.293439403,0.019859251
2/7/2018,-0.014149423,0.019664629,-0.034102663,-0.052070469,0.011526725,0.036503048,0.00562415,-0.038038316,-0.042722189,0.03234915,0.002204532,0.000234785,0.013460449,-0.015411764,-0.003039592,36.21272809,-3.939999,1.09,1.043177147,43.95595124,-160.1663554,42.63300045,42.22495269,41.28204758,34.6378026,0.545454621,0.454545379,0.366993539,-0.01404979
2/8/2018,-0.011313785,-0.014149423,0.019664629,-0.034102663,0.003447405,0.003447405,0.028423728,-0.002455169,-0.046117635,0.011526725,0.03234915,0.002204532,0.000234785,-0.024976323,-0.015411764,34.1796521,-4.190003,1.139999,1.050092994,43.64371327,-149.1197243,42.4655003,41.9313335,40.61724782,35.99101382,0.598583447,0.401416553,0.417000559,-0.011250025
2/9/2018,-0.011187455,-0.011313785,-0.014149423,0.019664629,0.006094534,-0.025988494,-0.025988494,-0.001012171,-0.031891069,0.003447405,0.011526725,0.03234915,0.002204532,-0.035254973,-0.024976323,32.27183003,-4.7,1.649997,1.09294328,43.34396482,-167.1923654,42.25750035,41.61176214,39.9816028,37.78925454,0.650531281,0.349468719,0.44313252,-0.011125108
2/12/2018,0.019245922,-0.011187455,-0.011313785,-0.014149423,0.009547836,0.018423335,-0.013659693,-0.013659693,0.01131663,0.006094534,0.003447405,0.011526725,0.03234915,-0.002021785,-0.035254973,38.64248949,-3.479999,0.880001,1.077733117,43.0562063,-102.5075954,42.0555003,41.38438106,39.48846592,38.884097,0.560803032,0.439196968,0.419257396,0.019432319
2/13/2018,-0.004524895,0.019245922,-0.011187455,-0.011313785,0.004522621,0.007044004,0.015919503,-0.016163525,-0.016163525,0.009547836,0.006094534,0.003447405,0.011526725,-0.003026459,-0.002021785,37.73711453,-3.120002,0.299999,1.02218068,42.77995813,-91.91972112,41.9170003,41.15909522,39.1299978,39.90073644,0.582054515,0.417945485,0.400236007,-0.004514673
2/14/2018,0.016987668,-0.004524895,0.019245922,-0.011187455,0.026313985,0.017969064,0.020490447,0.029365946,-0.002717082,0.004522621,0.009547836,0.006094534,0.003447405,-0.002542641,-0.003026459,43.15553446,-2.420002,1.150001,1.031310703,42.51475989,-70.51057163,41.7915002,41.01176176,38.97518637,40.18850277,0.472500375,0.527499625,0.420148388,0.017132779
2/15/2018,-0.013215477,0.016987668,-0.004524895,0.019245922,0.000498778,0.018118186,0.009773264,0.012294648,0.021170147,0.026313985,0.004522621,0.009547836,0.006094534,-0.018889869,-0.002542641,40.21779994,-3.520001,1.039997,1.031931153,42.26016957,-73.08271648,41.6385001,40.8259046,38.92603346,40.45571437,0.508000267,0.491999733,0.447633121,-0.013128536
2/16/2018,-0.005537417,-0.013215477,0.016987668,-0.004524895,0.010297692,-0.001498178,0.016121231,0.007776309,0.010297692,0.000498778,0.026313985,0.004522621,0.009547836,-0.002527883,-0.018889869,39.03009134,-1.540001,0.510002,0.994650499,42.01576287,-67.17458011,41.49949995,40.6336664,38.94122646,40.70383943,0.520718448,0.479281552,0.480096426,-0.005522113
