Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
7/18/2000,-0.039062168,0.032217515,-0.022927504,0.024292673,0.004067821,-0.014775322,-0.013441044,-0.033269887,0.004067821,0.014560115,0,0.001308045,0.021506224,-0.015058427,-0.00668897,48.04339149,1.820301,2.329983,3.850690836,57.46204352,-47.53275234,55.04405215,54.21425541,53.45765694,10.96608693,0.494381984,0.505618016,0.581148571,0
7/19/2000,0.032435239,-0.039062168,0.032217515,-0.022927504,0.026739597,0.02945334,0.010610197,0.011944475,-0.007884367,0.004067821,0.014560115,0,0.001308045,-0.002713743,-0.015058427,50.05785041,1.893112,2.184361,3.731667277,57.02172402,-3.940348765,54.81105365,54.18669073,53.80995022,10.85255756,0.359550688,0.640449312,0.594881361,0
7/21/2000,-0.047660484,0.032435239,-0.039062168,0.032217515,0.001372665,-0.012270093,-0.009556349,-0.028399493,-0.027065215,0.026739597,0.004067821,0.014560115,0,-0.02644556,-0.002713743,47.18468478,4.150283,3.130916,3.688756471,56.5990173,-64.66125143,54.57805515,53.93860972,53.92999519,10.252985,0.556179887,0.443820113,0.568039898,1
7/25/2000,0.023433207,-0.047660484,0.032435239,-0.039062168,0.017723709,0.016349082,0.002706324,0.005420068,-0.013423076,0.001372665,0.026739597,0.004067821,0.014560115,-0.015246273,-0.02644556,48.72414093,0.6189,1.747486,3.550094295,56.19321884,-32.75898371,54.3377756,53.83060523,53.91123093,9.884365714,0.460674199,0.539325801,0.558676577,1
7/28/2000,-0.07641621,0.023433207,-0.047660484,0.032435239,0.011494399,-0.037846124,-0.039220752,-0.052863509,-0.050149766,0.017723709,0.001372665,0.026739597,0.004067821,-0.033801876,-0.015246273,44.30637477,-2.475605,4.732781,3.634571917,55.80365233,-127.3383067,54.02104335,53.37102289,53.38499556,9.644189939,0.764044885,0.235955115,0.4925093,2
7/31/2000,0.014598779,-0.07641621,0.023433207,-0.047660484,0.021819027,0.00432593,-0.045014594,-0.046389221,-0.060031979,0.011494399,0.017723709,0.001372665,0.026739597,-0.010347489,-0.033801876,45.29554641,-9.174313,1.601864,3.489378494,55.42966848,-110.5542824,53.6351398,53.01095019,52.58498708,9.421169577,0.707865191,0.292134809,0.434456887,0
8/2/2000,-0.05053083,0.014598779,-0.07641621,0.023433207,0,-0.008862728,-0.026355825,-0.075696349,-0.077070977,0.021819027,0.011494399,0.017723709,0.001372665,-0.039339415,-0.010347489,42.5297311,-5.533715,3.058105,3.458573244,55.07064398,-152.0597384,53.16186175,52.45185792,51.51030074,9.640236376,0.95238096,0.04761904,0.31802508,1
8/4/2000,0.018127406,-0.05053083,0.014598779,-0.07641621,0.005772042,0.030681755,0.021819027,0.00432593,-0.045014594,0,0.021819027,0.011494399,0.017723709,-0.042874206,-0.039339415,43.83329978,-5.970585,2.839669,3.414365798,54.72598046,-106.3813564,52.69950555,52.02105356,50.42259023,9.405071377,0.880952319,0.119047681,0.233547358,1
8/7/2000,-0.02731579,0.018127406,-0.05053083,0.014598779,0.004521423,-0.038352784,-0.013443071,-0.022305798,-0.039798896,0.005772042,0,0.021819027,0.011494399,-0.024466094,-0.042874206,42.28397795,-6.043396,1.601864,3.284901384,54.39510348,-137.5857892,52.32088315,51.50946265,49.33261356,9.473465792,0.976470509,0.023529491,0.136078523,0
8/9/2000,0.028811656,-0.02731579,0.018127406,-0.05053083,0.001452413,0.039975694,-0.002898513,0.0220112,0.013148473,0.004521423,0.005772042,0,0.021819027,-0.035506728,-0.024466094,44.51339397,-6.407456,2.839668,3.253099,54.07746158,-83.41166379,51.9167764,51.16568588,48.45240787,9.026442644,0.806722804,0.193277196,0.109428012,1
