Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,trough
5/17/2000,-0.007387896,0.015898586,-0.003200003,0.00426895,0.005277057,-0.007341407,0.022353246,-0.00210305,0.012712036,0.002087683,0.01070674,0.005238357,0.005316334,-0.005305052,-0.011560822,49.93548101,1.625,0.6875,1.762973132,61.35841791,-41.00905895,59.88125,59.30014881,58.1442776,12.94124264,0.655913978,0.344086022,0.287527695,1
5/18/2000,0.005282632,-0.007387896,0.015898586,-0.003200003,0.006256538,0.017829523,0.005211059,0.034905712,0.010449416,0.005277057,0.002087683,0.01070674,0.005238357,-0.01369163,-0.005305052,51.06709889,1.625,1.1875,1.721867908,61.09691284,-19.95763469,59.84375,59.24598214,58.38789232,12.25602414,0.569767442,0.430232558,0.345402559,0
5/19/2000,0.006302542,0.005282632,-0.007387896,0.015898586,0.006256538,0.006256538,0.017829523,0.005211059,0.034905712,0.006256538,0.005277057,0.002087683,0.01070674,-0.01369163,-0.01369163,52.45587595,1.6875,1.1875,1.683698772,60.85109807,-10.72686519,59.8,59.23110119,58.67480249,11.61974981,0.306451613,0.693548387,0.408623647,0
5/22/2000,-0.002096437,0.006302542,0.005282632,-0.007387896,0.007265211,0.011440582,0.011440582,0.023013568,0.010395104,0.006256538,0.006256538,0.005277057,0.002087683,-0.014690715,-0.01369163,51.92683794,0.078125,1.3125,1.657184574,60.62003218,-1.787310098,59.728125,59.20848214,58.92965639,11.18422937,0.338709677,0.661290323,0.494067961,0
5/23/2000,-0.014799424,-0.002096437,0.006302542,0.005282632,0.010661082,-0.017867002,-0.01369163,-0.01369163,-0.002118645,0.007265211,0.006256538,0.006256538,0.005277057,-0.006451635,-0.014690715,48.25787246,-1.1875,1.625,1.654885676,60.4375,-61.82795699,59.475,59.109375,59.06675054,10.62628932,0.564516129,0.435483871,0.560362313,0
5/24/2000,-0.003200003,-0.014799424,-0.002096437,0.006302542,0.011771136,0.007474674,-0.021053409,-0.016878038,-0.016878038,0.010661082,0.007265211,0.006256538,0.006256538,0,-0.006451635,47.48363601,0.421875,0.6875,1.585786699,60.23125,-61.26834954,59.334375,59.01651786,59.10196699,10.10820213,0.612903226,0.387096774,0.562140535,0
5/25/2000,-0.021599112,-0.003200003,-0.014799424,-0.002096437,0.016313575,-0.002155173,-0.006451635,-0.034979719,-0.030804347,0.011771136,0.010661082,0.007265211,0.006256538,0,0,42.57912612,-1.1875,1.5,1.579659077,60.037375,-121.9972422,59.11875,58.81800595,58.92330087,10.18231158,0.935483871,0.064516129,0.462365591,1
5/26/2000,0.009777373,-0.021599112,-0.003200003,-0.014799424,0.013043663,0.015234245,-0.003234504,-0.007530966,-0.03605905,0.016313575,0.011771136,0.010661082,0.007265211,-0.013216051,0,45.31632611,-0.875,1.5,1.573969143,59.8551325,-118.2629387,58.86875,58.69360119,58.67410985,10.55885952,0.680555556,0.319444444,0.349113899,0
5/30/2000,0.003237995,0.009777373,-0.021599112,-0.003200003,0.00849262,0.034411998,0.036602579,0.01813383,0.013837368,0.013043663,0.016313575,0.011771136,0.010661082,-0.017204725,-0.013216051,46.23632875,-0.5,1.5,1.568685633,59.5767219,-42.72300469,58.678125,58.6108631,58.42436688,10.12871933,0.6,0.4,0.271346077,0
5/31/2000,-0.029526475,0.003237995,0.009777373,-0.021599112,0.004371592,-0.022642477,0.003276901,0.005467482,-0.013001267,0.00849262,0.013043663,0.016313575,0.011771136,-0.013230623,-0.017204725,39.75389264,-3.125,1.6875,1.577172374,59.32058415,-172.6536987,58.484375,58.38556548,58.00926677,10.38796425,1,0,0.252718041,1
