Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
12/29/2000,0.022948934,0.016201975,-0.085194848,-0.056695345,0.00172263,0.036813998,0.05665229,-0.043778034,-0.084138659,0.01418466,0.01626052,0.006568168,0.018809268,-0.013889136,-0.00716849,43.81139137,-2.91248,1.529053,2.893400777,45.7085764,-53.10090425,43.668997,43.15081792,41.71792131,12.53378944,0.778571527,0.221428473,0.228971202,1
1/3/2001,0.024139104,0.022948934,0.016201975,-0.085194848,0.084557384,0.020478554,0.055569922,0.075408215,-0.02502211,0.00172263,0.01418466,0.01626052,0.006568168,-0.029853014,-0.013889136,45.81194261,1.893113,4.65997,3.019584293,45.20901861,-64.79852096,43.6471533,43.06240325,41.61376537,13.11687893,0.616883206,0.383116794,0.190478303,1
1/11/2001,-0.057860085,0.024139104,0.022948934,0.016201975,0.032970019,0.020018816,-0.044060013,-0.008968645,0.010869647,0.084557384,0.00172263,0.01418466,0.01626052,-0.009354579,-0.029853014,42.01466352,-1.893112,4.004658,3.0899467,44.53259035,-103.0253341,43.5051699,42.74723141,41.44416395,13.65831917,0.775861897,0.224138103,0.219565043,5
1/19/2001,0,-0.057860085,0.024139104,0.022948934,0.003571383,0.043722762,0.030771559,-0.033307271,0.001784097,0.032970019,0.084557384,0.00172263,0.01418466,-0.014414689,-0.009354579,42.01466352,-0.218437,0.728119,2.921244722,43.92380491,-77.37587842,43.31221815,42.4455818,41.18599681,14.01739663,0.775861897,0.224138103,0.26591033,4
1/30/2001,0.045863416,0,-0.057860085,0.024139104,0.017411041,0.043751533,0.083902912,0.070951709,0.006872879,0.003571383,0.032970019,0.084557384,0.00172263,-0.007555561,-0.014414689,46.09723668,0.145626,2.18436,2.868610099,43.37589802,-30.24404925,43.32678055,42.34260493,41.03741342,13.80508247,0.551723913,0.448276087,0.284069851,6
2/1/2001,-0.032238255,0.045863416,0,-0.057860085,0.004557097,-0.019139327,0.007201164,0.047352543,0.03440134,0.017411041,0.003571383,0.032970019,0.084557384,-0.008025271,-0.007555561,43.74966045,-3.596912,1.74749,2.788530092,42.88278182,-62.95111533,43.13601305,42.11064679,40.83221635,13.85814645,0.710344664,0.289655336,0.298890535,1
2/5/2001,-0.02101706,-0.032238255,0.045863416,0,0.011976273,-0.016986101,-0.040682525,-0.014342033,0.025809345,0.004557097,0.017411041,0.003571383,0.032970019,-0.004417573,-0.008025271,42.27779796,-6.194844,1.421291,2.690870157,42.43897724,-86.6557059,42.74253695,41.81586221,40.57678643,14.161337,0.811034443,0.188965557,0.309502088,1
2/12/2001,-0.047975829,-0.02101706,-0.032238255,0.045863416,0.033702364,-0.034073807,-0.063036181,-0.086732605,-0.060392114,0.011976273,0.004557097,0.017411041,0.003571383,-0.004728092,-0.004417573,39.14951399,-5.522061,3.168777,2.72500636,42.03955311,-155.5362177,42.2115919,41.37991945,40.13748675,15.04542899,0.870930303,0.129069697,0.277406344,4
2/15/2001,-0.048469659,-0.047975829,-0.02101706,-0.032238255,0.009846078,-0.0050441,-0.072820271,-0.101782645,-0.125479069,0.033702364,0.011976273,0.004557097,0.017411041,-0.004478523,-0.004728092,36.36012355,-3.760009,1.829036,2.661008477,41.4194465,-196.5208802,41.5503134,40.82256803,39.41025637,15.98375339,0.997792479,0.002207521,0.206092261,2
2/22/2001,-0.128372416,-0.048469659,-0.047975829,-0.02101706,0.003249709,-0.121700652,-0.13659083,-0.204367001,-0.233329375,0.009846078,0.033702364,0.011976273,0.004557097,-0.023418564,-0.004478523,30.65432966,-8.795688,4.892968,2.820434157,40.70777827,-293.5080072,41.0231545,39.91101733,38.06723788,17.77636464,0.966767333,0.033232667,0.121382583,3
2/26/2001,0.010869684,-0.128372416,-0.048469659,-0.047975829,0.022432229,0.010791484,-0.114158877,-0.129049056,-0.196825226,0.003249709,0.009846078,0.033702364,0.011976273,-0.011777818,-0.023418564,31.57692614,-9.392746,1.095093,2.697195503,39.22916319,-227.2774318,40.4078932,39.08295776,36.44056917,19.34395582,0.9337955,0.0662045,0.065155261,1
2/28/2001,-0.015982952,0.010869684,-0.128372416,-0.048469659,0.014545748,0.013447443,0.001806698,-0.123143663,-0.138033842,0.022432229,0.003249709,0.009846078,0.033702364,-0.01476039,-0.011777818,30.92702473,-10.924712,0.990244,2.575270396,37.98712652,-184.0141181,39.95631325,38.26467564,34.7272551,20.82282289,0.959406008,0.040593992,0.045131748,1
3/6/2001,0.095609782,-0.015982952,0.010869684,-0.128372416,0.028824229,0.114766678,0.113668372,0.102027627,-0.022922734,0.014545748,0.022432229,0.003249709,0.009846078,-0.005730656,-0.01476039,39.30454255,-5.329838,3.856123,2.666759867,36.79033504,-93.38468693,39.59516575,37.79340876,33.50445061,20.85847271,0.688118758,0.311881242,0.073372842,3
3/8/2001,0.008614919,0.095609782,-0.015982952,0.010869684,0.005189742,0.038250632,0.124193081,0.123094775,0.11145403,0.028824229,0.014545748,0.022432229,0.003249709,-0.027362887,-0.005730656,40.04758811,-5.026944,1.153343,2.558658663,36.009903,-75.27703366,39.3328967,37.38538393,32.80665229,20.76939112,0.66237652,0.33762348,0.138756623,1
3/13/2001,-0.030823077,0.008614919,0.095609782,-0.015982952,0.003034838,-0.034742988,-0.001682098,0.084260351,0.083162046,0.005189742,0.028824229,0.014545748,0.022432229,-0.029126691,-0.027362887,38.26259487,-7.991844,1.805736,2.504878472,36.009903,-87.47000994,38.9405858,36.90026205,32.38586804,21.01545524,0.753465221,0.246534779,0.22275755,2
3/15/2001,-0.007513807,-0.030823077,0.008614919,0.095609782,0.004351415,0.011083169,-0.026694657,0.006366233,0.092308682,0.003034838,0.005189742,0.028824229,0.014545748,-0.022046094,-0.029126691,37.82837896,-6.908405,0.908695,2.390865367,35.16901176,-75.06781161,38.41531995,36.4280934,32.16915643,21.13217527,0.763541848,0.236458152,0.267417181,1
3/19/2001,0.002396868,-0.007513807,-0.030823077,0.008614919,0.026335582,-0.019306347,-0.012574593,-0.050352419,-0.017291529,0.004351415,0.003034838,0.005189742,0.028824229,-0.012720956,-0.022046094,38.06920012,-5.97641,1.30479,2.313288555,34.87986,-78.740766,37.80675725,36.01371674,32.09511544,21.54732392,0.756250132,0.243749868,0.271488746,1
3/27/2001,0.05392324,0.002396868,-0.007513807,-0.030823077,0.03192638,0.080582816,0.034940887,0.041672641,0.003894815,0.026335582,0.004351415,0.003034838,0.005189742,-0.008396384,-0.012720956,43.52155472,-2.213485,1.898938,2.283692087,31.338285,-36.71581481,37.41997995,35.83704015,32.37826892,21.15587026,0.587500058,0.412499942,0.271118575,5
4/5/2001,-0.068391266,0.05392324,0.002396868,-0.007513807,0.005171599,-0.027807786,0.02084865,-0.024793279,-0.018061525,0.03192638,0.026335582,0.004351415,0.003034838,-0.041643202,-0.008396384,38.87961943,-2.784333,3.623124,2.379365795,31.338285,-74.92204702,37.09276285,35.47085815,32.68657022,21.37460714,0.768395683,0.231604317,0.278589432,6
4/12/2001,0.089235353,-0.068391266,0.05392324,0.002396868,0.021362186,0.091437543,0.058458158,0.107114594,0.061472666,0.005171599,0.03192638,0.026335582,0.004351415,-0.006466226,-0.041643202,46.91928713,4.729866,3.355175,2.449066453,31.52328572,-4.198497286,36.88947175,35.4342995,33.33657595,20.45939,0.388594384,0.611405616,0.337341329,4
4/19/2001,0.054050571,0.089235353,-0.068391266,0.05392324,0.024617524,0.070903183,0.14097854,0.107999156,0.156655592,0.021362186,0.005171599,0.03192638,0.026335582,-0.012072558,-0.006466226,51.39822581,6.419106,2.096985,2.423917777,31.84770322,42.15571934,36.74078975,35.61126743,34.35002411,19.01254103,0.007799966,0.992200034,0.442063774,3
4/25/2001,-0.080418618,0.054050571,0.089235353,-0.068391266,0.029428449,-0.057303206,-0.011017547,0.05905781,0.026078426,0.024617524,0.021362186,0.005171599,0.03192638,-0.009440429,-0.012072558,45.34671744,3.937674,4.357071,2.56200015,32.40435752,-23.63054717,36.39143785,35.51724983,35.1725718,18.50791877,0.40873617,0.59126383,0.587287702,3
4/27/2001,-0.002936908,-0.080418618,0.054050571,0.089235353,0.003929221,0.026491541,-0.060240114,-0.013954454,0.056120903,0.029428449,0.024617524,0.021362186,0.005171599,-0.010885854,-0.009440429,45.14625255,0.640743,0.629097,2.42393564,32.91647948,-14.65922363,36.1569831,35.44651804,35.76021385,18.03934096,0.422776966,0.577223034,0.687862927,1
