Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peakheight
2/14/2001,0.009263566,0.015261821,0.006133315,0.002239624,0.007735939,0.01081088,0.042092198,0.047715436,0.040224821,0.00955563,0.013921339,0.008423091,0,-0.004888233,-0.014598781,58.91152625,2.760002,1,1.186967264,53.28281491,187.924931,53.331375,53.66939282,54.43964387,14.48103324,0.11395305,0.88604695,0.721175493,28.040001
2/22/2001,0.010499251,0.048378873,-0.030145622,-0.002910681,0.012398317,0.032015629,0.058163353,0.036935015,0.041511683,0.017654935,0.006137879,0.011802261,0.010041143,-0.005360985,0,61.0010092,2.740002,1,1.284280535,52.950001,166.5511757,53.898375,54.44110715,55.26208884,12.53720706,0.077108174,0.922891826,0.721471566,29.220002
2/28/2001,0.011090014,-0.012896355,-0.004322031,-0.014981553,0.01160204,0.038901278,0.02606882,0.015019056,0.004268137,0.013742772,0.009787952,0.00628543,0.012398317,-0.01264698,0,54.27329448,0.510002,1.649997,1.335806615,53.53152328,85.84083522,54.45700005,54.88542893,55.72489218,10.51350143,0.388601036,0.611398964,0.63910079,28.040001
3/5/2001,0.000711382,0.0183129,-0.002171983,0.011090014,0.002303554,-0.00353359,0.005323863,0.014260473,0.041559711,0.004399479,0,0.01160204,0.013742772,-0.003732325,-0.011886985,58.46430818,1.360001,0.34,1.284448858,53.97824264,121.1407161,54.88900005,55.25447635,55.82020656,11.48329887,0.17500025,0.82499975,0.652455071,28.98
3/9/2001,0.007509881,0.012953549,-0.01570765,-0.030871645,0.002542202,0.031503001,0.013143691,-0.005425949,-0.022061697,0.019644849,0.000183776,0,0.002303554,-0.008949051,-0.002060891,50.71202025,-0.850003,0.75,1.259754942,56.80480096,-13.91754055,54.9725,55.04999994,54.94029694,10.37171807,0.5375005,0.4624995,0.373055194,27.529999
3/15/2001,0.013409938,-0.038385061,-0.007316401,-0.024008522,0.013566119,0.016497279,-0.011102679,-0.047918965,-0.057051448,0.017651511,0.015489524,0.000550289,0.002542202,-0.00842564,-0.001762805,39.39492897,-3.39,1.130001,1.304222895,55.85683315,-185.4645485,54.56250005,54.09014287,52.98260753,14.37664989,0.840130695,0.159869305,0.14138386,24.529999
3/19/2001,0.01151177,-0.050886936,0.013409938,-0.038385061,0.004004029,-0.003988061,-0.023693132,-0.020761972,-0.04836193,0.005952379,0.013566119,0.017651511,0.015489524,-0.016382144,-0.030305349,34.77124216,-6.450001,1.009998,1.398998103,54.56077185,-181.6591441,54.0170001,53.15642847,51.16957335,18.52017978,0.871951357,0.128048643,0.103423837,22.529999
3/21/2001,0.007629047,-0.003621006,0.01151177,-0.050886936,0.003126224,0.009802078,0.027892226,0.019900135,0.000195064,0.00177148,0.004004029,0.005952379,0.013566119,-0.027377171,-0.02311781,36.40182965,-3.689999,1.639999,1.406329926,53.24986172,-109.7695805,53.54000005,52.37242835,49.70832296,20.3140174,0.847560994,0.152439006,0.113969139,22.73
3/27/2001,0.04325518,0.021847999,0.020284672,-0.024292713,0.022622446,0.041056984,0.06223539,0.065039959,0.040273957,0.00254275,0.002397583,0.002804569,0.003126224,0,-0.008852226,52.98237562,0.040001,2.299999,1.545710553,47.150002,5.079044905,52.5599999,51.46328573,48.97286619,22.82502014,0.249061045,0.750938955,0.350442029,25.880002
3/30/2001,0.019305619,-0.013168297,-0.022259113,0.04325518,0.009804,0.037271415,0.02777426,0.024500343,0.042934881,0.009304273,0.006920462,0.022622446,0.00254275,-0.014888594,-0.008801935,50.05943862,3.069999,2,1.559852668,47.62432192,18.86504643,52.00349985,51.31352367,50.70068113,20.59538022,0.169354787,0.830645213,0.637781965,25.029999
