dates,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
1/18/2019,0.015826221,-0.007449724,0.004463087,-0.011366542,0.005636555,0.025743922,0.018996402,0.017254483,0.015763849,0.008489439,0.012868181,0.004960253,0.011846116,-0.005174312,-0.00050163,53.17317242,2.699997,0.799999,1.071869963,37.38810023,78.3283383,39.3444996,39.4285234,40.43014469,18.38902407,0.034482766,0.965517234,0.878378405,1
1/22/2019,-0.016823653,0.015826221,-0.007449724,0.004463087,0.003982086,-0.010623967,0.0094834,0.00273588,0.000993961,0.005636555,0.008489439,0.012868181,0.004960253,-0.004749365,-0.005174312,49.79820775,2.350002,0.849998,1.056021965,37.67065206,43.97185754,39.3324997,39.49857125,40.69921478,17.09789077,0.18103366,0.81896634,0.884102315,0
1/23/2019,0.000997431,-0.016823653,0.015826221,-0.007449724,0.001240615,0.005719374,-0.008886679,0.011220688,0.004473168,0.003982086,0.005636555,0.008489439,0.012868181,-0.010481703,-0.004749365,49.9992369,1.989998,0.470001,1.014163325,37.93059973,47.70172022,39.29649965,39.57357119,40.84494201,15.96185306,0.172413615,0.827586385,0.888940443,0
1/28/2019,-0.013803683,0.000997431,-0.016823653,0.015826221,0.003034853,-0.017025975,-0.012547217,-0.02715327,-0.007045902,0.001240615,0.003982086,0.005636555,0.008489439,-0.007883118,-0.010481703,47.20023533,1.650002,0.950001,1.009580302,38.16975159,13.17736557,39.25749975,39.59961884,40.82729574,15.35588496,0.290947908,0.709052092,0.845477933,2
2/6/2019,0.084058684,-0.013803683,0.000997431,-0.016823653,0.001152449,0.094895615,0.074834786,0.079313545,0.064707492,0.003034853,0.001240615,0.003982086,0.005636555,-0.007407441,-0.007883118,61.74921414,2.880001,3.84,1.211753137,38.38977131,209.0240543,39.34999985,39.95985705,41.04654527,16.31634614,0.055389072,0.944610928,0.827658243,6
2/11/2019,-0.019472803,0.084058684,-0.013803683,0.000997431,0.002365721,-0.024277593,0.069465573,0.049404745,0.053883503,0.001152449,0.003034853,0.001240615,0.003982086,-0.003796872,-0.007407441,57.6567498,2.18,0.98,1.195199342,38.89179417,135.8004627,39.50799985,40.23223792,41.34633921,16.42149371,0.213903883,0.786096117,0.808512596,2
2/13/2019,0.01013562,-0.019472803,0.084058684,-0.013803683,0.006320892,0.014811532,-0.011831782,0.081911384,0.061850555,0.002365721,0.001152449,0.003034853,0.001240615,-0.000704875,-0.003796872,59.16663068,1.939998,0.639999,1.155542174,39.34361476,139.6186443,39.67549975,40.53052356,41.72218543,16.79770999,0.137255056,0.862744944,0.834940059,1
2/14/2019,-0.0182232,0.01013562,-0.019472803,0.084058684,0.008594013,-0.012049809,-0.003559169,-0.030202483,0.063540683,0.006320892,0.002365721,0.001152449,0.003034853,-0.000959487,-0.000704875,55.35982953,1.629997,0.970001,1.142289233,39.75025328,96.52088453,39.9059998,40.73952349,42.03190864,16.4673835,0.363207612,0.636792388,0.813204953,0
2/20/2019,0.014463821,-0.0182232,0.01013562,-0.019472803,0.007986887,0.024394412,0.00375059,0.012241231,-0.014402084,0.008594013,0.006320892,0.002365721,0.001152449,-0.000471833,-0.000959487,57.68270414,2.060002,0.870003,1.122840217,40.11622795,121.2440919,40.1464999,40.98466636,42.29218348,16.53862872,0.219339519,0.780660481,0.795475917,2
2/21/2019,-0.004482702,0.014463821,-0.0182232,0.01013562,0.004252215,0.000471493,0.016879018,-0.003764804,0.004725836,0.007986887,0.008594013,0.006320892,0.002365721,-0.002370302,-0.000471833,56.69315806,2.170002,0.340001,1.06692313,40.44560516,97.96155493,40.42849985,41.18880932,42.50204598,16.41419922,0.264150583,0.735849417,0.746570394,0
2/27/2019,0.01292157,-0.004482702,0.014463821,-0.0182232,0.005828202,0.018297437,0.014516714,0.03092424,0.010280417,0.004252215,0.007986887,0.008594013,0.006320892,-0.001872245,-0.002370302,58.89160602,2.080002,0.729999,1.042857121,40.74204464,111.9440952,40.6674998,41.418476,42.71838987,16.64939581,0.134433899,0.865566101,0.757286233,3
3/1/2019,-0.006087539,0.01292157,-0.004482702,0.014463821,0.003277924,0.000233758,0.012702994,0.008922271,0.025329796,0.005828202,0.004252215,0.007986887,0.008594013,-0.005880295,-0.001872245,57.40797903,2.5,0.450001,1.000510255,41.00884018,86.60469374,40.9099999,41.60061907,42.90638111,16.61044107,0.195754153,0.804245847,0.771226628,1
3/5/2019,0.00375059,-0.006087539,0.01292157,-0.004482702,0.003279436,0.002810283,-0.000233883,0.012235353,0.00845463,0.003277924,0.005828202,0.004252215,0.007986887,-0.000938897,-0.005880295,58.10740737,2.620003,0.179996,0.941902094,41.24895616,82.16018812,41.14049995,41.77490499,43.0564404,16.5742688,0.158018322,0.841981678,0.811058999,1
3/8/2019,-0.011530943,0.00375059,-0.006087539,0.01292157,0.005692568,-0.008009466,-0.008478619,-0.011522785,0.000946451,0.003279436,0.003277924,0.005828202,0.004252215,-0.00476875,-0.000938897,55.1220072,2.68,0.900002,0.93890923,41.46506054,45.27617996,41.35700005,41.88057166,43.10212936,15.88322697,0.273584777,0.726415223,0.81001086,2
3/14/2019,0.039448293,-0.011530943,0.00375059,-0.006087539,0.007937495,0.051685677,0.037983644,0.03751449,0.034470325,0.005692568,0.003279436,0.003277924,0.005828202,-0.001139059,-0.00476875,62.34936237,0.91,2.02,1.016129999,41.65955449,136.988804,41.5465001,42.12752413,43.22090445,16.48323747,0.062744877,0.937255123,0.821120933,3
3/15/2019,-0.001821955,0.039448293,-0.011530943,0.00375059,0.004323661,0.002728583,0.046476765,0.032774731,0.032305578,0.007937495,0.005692568,0.003279436,0.003277924,-0.00228306,-0.001139059,61.8446033,1.66,0.290001,0.964263642,41.97280795,118.1268658,41.7385001,42.34880974,43.39545156,16.9340369,0.078431538,0.921568462,0.829281509,0
3/20/2019,0.014932404,-0.001821955,0.039448293,-0.011530943,0.01010679,0.020316772,0.018721693,0.062469875,0.048767842,0.004323661,0.007937495,0.005692568,0.003279436,-0.006340578,-0.00228306,64.40478897,1.89,0.880001,0.958244882,42.248471,134.8801575,41.93,42.61466678,43.6684747,17.74374999,0.039426688,0.960573312,0.878920859,2
3/25/2019,-0.022712764,0.014932404,-0.001821955,0.039448293,0.002052241,-0.009070289,0.001139692,-0.000455386,0.043292796,0.01010679,0.004323661,0.007937495,0.005692568,-0.010555468,-0.006340578,58.04924388,1.66,1.180001,0.974084605,42.59868506,84.24189539,42.09449985,42.76704763,43.88510339,17.87965964,0.396103964,0.603896036,0.876741502,2
3/26/2019,0.006640002,-0.022712764,0.014932404,-0.001821955,0.003845769,0.010896816,-0.000225714,0.009984267,0.008389189,0.002052241,0.01010679,0.004323661,0.007937495,-0.01002284,-0.010555468,59.30347101,1.34,0.760002,0.95879299,42.89986915,96.62551507,42.26449995,42.93138098,44.04268277,18.23796486,0.301947856,0.698052144,0.840884022,0
3/27/2019,-0.005262568,0.006640002,-0.022712764,0.014932404,0.003200803,-0.007051047,0,-0.01112253,-0.000912549,0.003845769,0.002052241,0.01010679,0.004323661,-0.010820803,-0.01002284,57.82681713,1.299999,0.619999,0.934593419,43.15888747,68.52271771,42.438,43.05761908,44.12222543,18.12409629,0.376623132,0.623376868,0.741542706,0
4/2/2019,0.014575526,-0.005262568,0.006640002,-0.022712764,0.004733538,0.018153505,0.007901655,0.014952702,0.003830173,0.003200803,0.003845769,0.002052241,0.01010679,-0.003621552,-0.010820803,60.75513526,1.39,0.880001,0.930693961,43.200001,106.9146555,42.6115001,43.22828575,44.204637,18.43546673,0.168831059,0.831168941,0.704493833,3
4/4/2019,-0.00181032,0.014575526,-0.005262568,0.006640002,0.000452307,-0.000677998,0.01274197,0.00249012,0.009541167,0.004733538,0.003200803,0.003845769,0.002052241,-0.007492327,-0.003621552,60.19252419,1.57,0.349999,0.889215749,43.41700086,88.08128357,42.8150001,43.37480974,44.29161938,18.5099834,0.20618488,0.79381512,0.702920437,1
4/8/2019,0.024167611,-0.00181032,0.014575526,-0.005262568,0.009965778,0.026120516,0.024990212,0.03841018,0.02815833,0.000452307,0.004733538,0.003200803,0.003845769,-0.000445236,-0.007492327,64.91601142,2.489998,1.229999,0.91355741,43.60362074,149.035555,43.07050015,43.60480973,44.48159609,19.27705338,0.042373152,0.957626848,0.775952199,1
4/9/2019,-0.005320296,0.024167611,-0.00181032,0.014575526,0.000664503,0.005106016,0.021260754,0.02013045,0.033550418,0.009965778,0.000452307,0.004733538,0.003200803,-0.005554953,-0.000445236,63.12351364,2.740002,0.349999,0.873303238,43.88784158,130.7662546,43.34150025,43.78761943,44.69797387,19.9579702,0.110169178,0.889830822,0.830249403,0
4/10/2019,0.001110719,-0.005320296,0.024167611,-0.00181032,0.005084547,0.004862896,0.009304409,0.025459147,0.024328843,0.000664503,0.009965778,0.000452307,0.004733538,-0.002663095,-0.005554953,63.35055895,1.09,0.359996,0.836638435,44.12658709,122.3403104,43.44150025,43.9493814,44.89588325,20.70540472,0.096045171,0.903954829,0.886144022,0
4/16/2019,-0.012511356,0.001110719,-0.005320296,0.024167611,0.001120538,-0.010471233,-0.010692884,-0.006251371,0.009903367,0.005084547,0.000664503,0.009965778,0.000452307,-0.004944874,-0.002663095,58.97115694,0.610001,0.66,0.824021404,44.32713331,70.79009994,43.5550003,44.04828614,45.00259466,20.71272486,0.254237499,0.745762501,0.881359271,3
4/17/2019,0.003142517,-0.012511356,0.001110719,-0.005320296,0,0.004474303,-0.007117468,-0.007339119,-0.002897606,0.001120538,0.005084547,0.000664503,0.009965778,-0.005820433,-0.004944874,59.72081947,0.09,0.319999,0.788019804,44.380001,74.8541981,43.6540003,44.14971459,45.04051841,20.82611516,0.21468977,0.78531023,0.858443135,0
4/18/2019,-0.00516797,0.003142517,-0.012511356,0.001110719,0.000896281,-0.003353765,0.001120538,-0.010471233,-0.010692884,0,0.001120538,0.005084547,0.000664503,-0.008780874,-0.005820433,57.85068588,0.86,0.430001,0.762447032,45.380001,52.23781609,43.7800003,44.2198097,45.02194891,20.56889663,0.454129358,0.545870642,0.783502121,0
4/22/2019,0.01453681,-0.00516797,0.003142517,-0.012511356,0.009122323,0.012032253,0.007782207,0.01225651,0.000664739,0.000896281,0,0.001120538,0.005084547,-0.000894477,-0.008780874,61.51821539,1.220001,0.760003,0.762272458,45.380001,91.28638214,43.90800035,44.33980977,45.03598041,20.71595748,0.155963303,0.844036697,0.743020945,0
4/29/2019,-0.045885882,0.01453681,-0.00516797,0.003142517,0.010918868,-0.033177389,-0.03026746,-0.034517506,-0.030043203,0.009122323,0.000896281,0,0.001120538,-0.001870494,-0.000894477,47.64388957,-0.57,2.310001,0.872824497,45.333601,-85.38726138,43.9445003,44.25523831,44.85833789,19.51966198,0.890566079,0.109433921,0.6390558,4
4/30/2019,0.016369242,-0.045885882,0.01453681,-0.00516797,0.001819882,0.02741789,-0.016678367,-0.013768438,-0.018018483,0.010918868,0.009122323,0.000896281,0,-0.006624742,-0.001870494,51.76192061,-0.5,0.98,0.88047989,45.17738494,-20.05886903,43.9890003,44.23480971,44.61978024,18.42605828,0.622641652,0.377358348,0.5561542,0
5/2/2019,-0.025476111,0.016369242,-0.045885882,0.01453681,0.000232308,-0.019775237,0.005822772,-0.038273486,-0.035363556,0.001819882,0.010918868,0.009122323,0.000896281,-0.011447339,-0.006624742,45.75710831,-1.520001,1.169999,0.901159827,45.03054184,-124.581141,43.99150025,44.1053812,44.23717637,17.64144009,0.975177305,0.024822695,0.371309466,1
5/3/2019,0.010500644,-0.025476111,0.016369242,-0.045885882,0.000692967,0.006021371,-0.013986173,0.011611835,-0.032484422,0.000232308,0.001819882,0.010918868,0.009122323,-0.005328404,-0.011447339,48.39459408,-2.149998,0.68,0.885362696,44.83289858,-90.65390757,44.00850025,44.01857185,43.8287627,16.70288562,0.815602482,0.184397518,0.269891388,0
5/7/2019,-0.020164833,0.010500644,-0.025476111,0.016369242,0.00094565,-0.022430824,-0.01710242,-0.037109964,-0.011511956,0.000692967,0.000232308,0.001819882,0.010918868,-0.012375242,-0.005328404,43.99216114,-2.770001,1.320004,0.916408504,44.65106677,-198.5970069,44.0070003,43.84823859,43.37974039,16.73163184,0.872927453,0.127072547,0.159387365,1
5/8/2019,0.001420071,-0.020164833,0.010500644,-0.025476111,0.009719147,0.002598324,-0.02077815,-0.015449746,-0.03545729,0.00094565,0.000692967,0.000232308,0.001819882,-0.001430322,-0.012375242,44.37235845,-2.760002,0.470001,0.884522253,44.36195989,-156.9979288,43.9235002,43.68376227,42.94006289,16.69430718,0.856353434,0.143646566,0.153109772,0
5/13/2019,-0.025147991,0.001420071,-0.020164833,0.010500644,0.00695866,-0.00381862,-0.010939443,-0.034315917,-0.028987514,0.009719147,0.00094565,0.000692967,0.000232308,-0.012356281,-0.001430322,39.33938548,-3.25,1.259999,0.911342021,44.1017637,-186.405453,43.79150025,43.42723844,42.44705373,17.23311815,0.951834873,0.048165127,0.123365959,2
5/21/2019,0.036203049,-0.025147991,0.001420071,-0.020164833,0.003261102,0.034784082,0.024006801,0.016885978,-0.006490496,0.00695866,0.009719147,0.00094565,0.000692967,-0.002569818,-0.012356281,48.45414507,-1.869999,1.77,0.972674734,43.73195206,-65.98981834,43.7025003,43.32804794,42.11088826,16.67593148,0.600461709,0.399538291,0.15170565,5
5/23/2019,-0.033538641,0.036203049,-0.025147991,0.001420071,0.00120436,-0.031282171,0.000240809,-0.010536472,-0.017657295,0.003261102,0.00695866,0.009719147,0.00094565,-0.009931049,-0.002569818,42.13014869,-3.049999,1.669998,1.022483538,43.40651781,-149.1388897,43.59300035,43.10304791,41.77501587,17.15290143,0.926096964,0.073903036,0.159093408,1
5/24/2019,0.010108341,-0.033538641,0.036203049,-0.025147991,0.004072397,0.008161351,-0.02432518,0.0071978,-0.003579481,0.00120436,0.003261102,0.00695866,0.009719147,-0.008194792,-0.009931049,44.45563341,-3.280003,0.510002,0.985877714,43.12013567,-111.5968348,43.49000025,42.92847626,41.51252552,17.34960545,0.820823816,0.179176184,0.196174883,0
5/31/2019,-0.025219499,0.010108341,-0.033538641,0.036203049,0.009801524,-0.015725545,-0.011636592,-0.044123123,-0.012600143,0.004072397,0.00120436,0.003261102,0.00695866,-0.000246349,-0.008194792,40.15287182,-2.299999,1.16,0.99831502,42.86811939,-138.3020928,43.3465003,42.66466681,41.23370333,17.92995788,0.973625737,0.026374263,0.161519717,3
6/4/2019,0.015594858,-0.025219499,0.010108341,-0.033538641,0.003624457,0.020714717,-0.004812353,-0.0007234,-0.03320993,0.009801524,0.004072397,0.00120436,0.003261102,-0.007288735,-0.000246349,43.76028714,-2.369999,0.739998,0.979863805,42.5505824,-99.97972879,43.20300035,42.4754764,41.0114276,18.06824923,0.83296652,0.16703348,0.144961658,1
6/5/2019,-0.007767029,0.015594858,-0.025219499,0.010108341,0.000239962,0.008676772,0.025767031,0.000239962,0.004328915,0.003624457,0.009801524,0.004072397,0.00120436,-0.018900465,-0.007288735,42.38461249,-1.59,0.789997,0.96630189,42.27750058,-94.00458679,43.0475003,42.26947646,40.84371302,18.00855778,0.903296129,0.096703871,0.104683225,0
6/7/2019,0.026450159,-0.007767029,0.015594858,-0.025219499,0.00901123,0.016663109,0.025099919,0.042190178,0.016663109,0.000239962,0.003624457,0.009801524,0.004072397,-0.002384905,-0.018900465,48.39068124,-0.940003,1.32,0.991566041,40.599998,-41.97376771,42.89300025,42.18304777,40.83866712,17.34910329,0.547058796,0.452941204,0.153263788,1
6/10/2019,-0.001424769,0.026450159,-0.007767029,0.015594858,0.004497534,0.008538951,0.01619083,0.02462764,0.041717899,0.00901123,0.000239962,0.003624457,0.009801524,-0.00380319,-0.002384905,48.09618162,-0.139999,0.349998,0.945739752,40.599998,-36.31669946,42.74750025,42.10561936,40.95794089,16.7367527,0.564704962,0.435295038,0.221303365,0
6/11/2019,0.00615965,-0.001424769,0.026450159,-0.007767029,0.000704285,0.010854259,0.014895677,0.022547555,0.030984365,0.004497534,0.00901123,0.000239962,0.003624457,-0.005652441,-0.00380319,49.52963829,0.060001,0.529999,0.916043984,40.67039812,-12.89990166,42.6125002,42.06680981,41.16894274,15.92185734,0.357933552,0.642066448,0.359102373,0
6/12/2019,-0.03069783,0.00615965,-0.001424769,0.026450159,0.002652841,-0.025209468,-0.015059493,-0.011018076,-0.003366197,0.000704285,0.004497534,0.00901123,0.000239962,-0.012392286,-0.005652441,43.20362937,-0.169999,1.439998,0.953469271,40.78677429,-88.2219571,42.44150025,41.91895275,41.28931173,16.20668291,0.830257383,0.169742617,0.418038545,0
6/13/2019,0.003889164,-0.03069783,0.00615965,-0.001424769,0.00242126,-0.001450024,-0.029312333,-0.019162359,-0.015120941,0.002652841,0.000704285,0.004497534,0.00901123,-0.005835222,-0.012392286,44.1636416,-1.529999,0.34,0.909650037,40.8961679,-81.17609778,42.27150035,41.80261949,41.32777988,16.47116379,0.741665632,0.258334368,0.427505581,0
6/17/2019,-0.01910423,0.003889164,-0.03069783,0.00615965,0.005669903,-0.013914542,-0.017785826,-0.045648135,-0.035498161,0.00242126,0.002652841,0.000704285,0.004497534,-0.003219044,-0.005835222,40.56401439,-0.900001,0.900001,0.90896082,42.610001,-127.3567891,42.07400035,41.62819079,41.24252182,17.16779329,0.955224254,0.044775746,0.310011141,1
6/21/2019,0.048507567,-0.01910423,0.003889164,-0.03069783,0.011068075,0.054132275,0.034547831,0.030676546,0.002814237,0.005669903,0.00242126,0.002652841,0.000704285,-0.000473733,-0.003219044,51.52801212,0.690003,2.260002,1.005463762,40.32,44.18129452,41.94450035,41.66400037,41.2983608,16.01971995,0.205223507,0.794776493,0.293431419,3
6/25/2019,-0.013996195,0.048507567,-0.01910423,0.003889164,0,0.000473485,0.043537686,0.023953241,0.020081956,0.011068075,0.005669903,0.00242126,0.002652841,-0.009990521,-0.000473733,48.68885619,1.14,0.619999,0.977930564,40.32,6.143355108,41.8865004,41.65595281,41.41121062,15.22753764,0.425372761,0.574627239,0.331657646,1
6/26/2019,0.005241875,-0.013996195,0.048507567,-0.01910423,0.004965207,0.003544056,0.00401754,0.047081741,0.027497297,0,0.011068075,0.005669903,0.00242126,-0.002610586,-0.009990521,49.79959114,0.720001,0.540001,0.946649881,40.41520004,38.01624042,41.8040005,41.67438154,41.56384369,14.37041949,0.260503672,0.739496328,0.513440683,0
6/27/2019,-0.010991819,0.005241875,-0.013996195,0.048507567,0.001424769,-0.001185818,-0.002606969,-0.002133484,0.040930716,0.004965207,0,0.011068075,0.005669903,-0.011472497,-0.002610586,47.48499191,0.579998,0.540001,0.917603533,40.50659208,-0.233948821,41.7535004,41.65685759,41.67328044,13.94030667,0.453782162,0.546217838,0.598157882,0
7/1/2019,0.010991819,-0.010991819,0.005241875,-0.013996195,0.000234651,0.012985638,0.010375052,0.0089539,0.009427385,0.001424769,0.004965207,0,0.011068075,-0.014177908,-0.011472497,49.98825622,-0.059997,1.010002,0.924203423,40.59432844,62.93355449,41.7035004,41.68795298,41.75732772,13.11543816,0.260503672,0.739496328,0.666050217,1
7/5/2019,-0.025269134,0.010991819,-0.010991819,0.005241875,0.005618654,-0.037532792,-0.024781804,-0.027392391,-0.028813542,0.000234651,0.001424769,0.004965207,0,-0.002698419,-0.014177908,44.7452025,-1.050003,1.370003,0.95604625,40.67855534,-91.12862958,41.6440003,41.62380999,41.72659077,13.30224268,0.701681218,0.298318782,0.60773165,2
7/8/2019,0.001217952,-0.025269134,0.010991819,-0.010991819,0.005111341,0.009023327,-0.034128119,-0.021377132,-0.023987718,0.005618654,0.000234651,0.001424769,0.004965207,-0.002443172,-0.002698419,45.04083126,-1.259998,0.309998,0.909899947,40.709999,-69.55639409,41.58400045,41.57009586,41.63267088,13.34770451,0.680671563,0.319328437,0.551820777,0
7/9/2019,-0.003169599,0.001217952,-0.025269134,0.010991819,0.003662512,0.001219339,0.005131325,-0.038020121,-0.025269134,0.005111341,0.005618654,0.000234651,0.001424769,-0.002694454,-0.002443172,44.37607733,-0.11,0.310002,0.867050093,40.77,-79.79152337,41.5700005,41.50971496,41.50749303,13.46941916,0.735293809,0.264706191,0.424836656,0
7/11/2019,0.008026262,-0.003169599,0.001217952,-0.025269134,0.000965042,0.014329328,0.011886156,0.015798141,-0.027353305,0.003662512,0.005111341,0.005618654,0.000234651,-0.008240473,-0.002694454,46.53326285,0.059998,0.52,0.842260801,40.77,-31.62458868,41.49650045,41.48209577,41.40112102,13.14877818,0.596639245,0.403360755,0.358543594,1
7/18/2019,-0.060927454,0.008026262,-0.003169599,0.001217952,0.00434945,-0.056094159,-0.042729874,-0.045173046,-0.041261061,0.000965042,0.003662512,0.005111341,0.005618654,-0.008756172,-0.008240473,35.55391901,-1.599999,2.619999,0.969242101,42.700001,-265.3905069,41.37150045,41.22909573,41.06212694,14.40408209,0.955445556,0.044554444,0.286930021,4
7/23/2019,0.016090272,-0.060927454,0.008026262,-0.003169599,0.000502513,0.020556516,-0.039887094,-0.026522808,-0.028965981,0.00434945,0.000965042,0.003662512,0.005111341,-0.008835145,-0.008756172,39.52170889,-2.98,0.970001,0.969296308,42.700001,-166.746869,41.2570006,41.04800054,40.62882684,14.97721962,0.799504753,0.200495247,0.260936358,2
7/26/2019,-0.012492221,0.016090272,-0.060927454,0.008026262,0.001279263,-0.017237435,0.002816568,-0.057627042,-0.044262756,0.000502513,0.00434945,0.000965042,0.003662512,-0.005133481,-0.008835145,37.58354582,-2.880001,0.61,0.943632286,42.53840096,-191.5270242,41.17000055,40.83114334,40.1228237,15.83254793,0.920792099,0.079207901,0.187254381,2
7/30/2019,0.025580779,-0.012492221,0.016090272,-0.060927454,0.012257839,0.029265458,0.01074876,0.030802763,-0.029640847,0.001279263,0.000502513,0.00434945,0.000965042,-0.002520137,-0.005133481,43.71110194,-2.09,1.240001,0.96480148,42.38326492,-95.19457353,41.1015006,40.71876253,39.73027966,15.6538139,0.670791666,0.329208334,0.175731058,1
8/12/2019,-0.086670545,0.025580779,-0.012492221,0.016090272,0.002167968,-0.072811622,-0.055804003,-0.074320702,-0.054266698,0.012257839,0.001279263,0.000502513,0.00434945,-0.007625282,-0.002520137,32.438002,-4.950001,3.41,1.139458517,42.23433432,-255.406195,40.88300045,40.29671466,39.1340756,16.97973514,0.985294769,0.014705231,0.150698949,8
8/13/2019,0.014349861,-0.086670545,0.025580779,-0.012492221,0.020016952,0.012938159,-0.062041432,-0.045033813,-0.063550511,0.002167968,0.012257839,0.001279263,0.000502513,-0.00218813,-0.007625282,35.30638681,-4.880001,0.82,1.116640051,41.89507439,-186.2976508,40.63600055,39.94595281,38.48206558,17.89538492,0.888706892,0.111293108,0.165248847,0
8/15/2019,-0.031401952,0.014349861,-0.086670545,0.025580779,0.004721631,-0.014032367,-0.021111161,-0.096090751,-0.079083132,0.020016952,0.002167968,0.012257839,0.001279263,-0.005303516,-0.00218813,32.11988705,-4.98,1.470001,1.141880119,41.46506843,-190.3948734,40.3345004,39.50919076,37.73102818,19.07371627,0.95362334,0.04637666,0.116744793,1
8/19/2019,0.021948728,-0.031401952,0.014349861,-0.086670545,0.005971815,0.028271487,0.009517489,0.002438695,-0.072540895,0.004721631,0.020016952,0.002167968,0.012257839,-0.002999348,-0.005303516,36.41885763,-4.230004,0.900002,1.124603111,40.89156159,-130.4492575,40.0600003,39.17733339,37.05853819,19.48400836,0.837681473,0.162318527,0.105285552,1
8/20/2019,-0.010914078,0.021948728,-0.031401952,0.014349861,0.001916994,-0.004912701,0.017386971,-0.001367027,-0.008445821,0.005971815,0.004721631,0.020016952,0.002167968,-0.004670952,-0.002999348,35.21787417,-4.5,0.539997,1.082845531,40.37540543,-123.7868325,39.8295003,38.83352393,36.50350217,20.00950924,0.895652044,0.104347956,0.089489604,0
8/21/2019,0.00819674,-0.010914078,0.021948728,-0.031401952,0.00271218,0.01198919,0.005159496,0.027459168,0.00870517,0.001916994,0.005971815,0.004721631,0.020016952,-0.007086402,-0.004670952,36.89860221,-4.529999,0.469997,1.039070636,39.91086489,-98.65491994,39.60600025,38.54023819,36.10138872,20.19456216,0.822299683,0.177700317,0.119710915,0
8/23/2019,-0.014802929,0.00819674,-0.010914078,0.021948728,0.007942011,-0.004354933,0.004922077,-0.001907617,0.020392055,0.00271218,0.001916994,0.005971815,0.004721631,-0.006620659,-0.007086402,35.13174516,-2.630001,0.619999,1.009136948,39.4927784,-98.63372885,39.39450025,38.2168095,35.80611159,20.58844471,0.916376495,0.083623505,0.124786858,1
8/29/2019,0.020230378,-0.014802929,0.00819674,-0.010914078,0.000538106,0.021757699,0.009460755,0.018737765,0.011908071,0.007942011,0.00271218,0.001916994,0.005971815,-0.007294399,-0.006620659,39.41321068,-2.52,0.959999,1.005627094,39.11650056,-69.59396831,39.11950025,37.98400004,35.66650217,20.51603479,0.787456309,0.212543691,0.142656232,3
9/3/2019,0,0.020230378,-0.014802929,0.00819674,0.008413702,-0.004045912,0.017173681,0.004876737,0.014153747,0.000538106,0.007942011,0.00271218,0.001916994,-0.003275979,-0.007294399,39.41321068,-2.029999,0.43,0.964510873,38.7778505,-67.82661294,38.87400025,37.77738107,35.6572253,20.62661718,0.787456309,0.212543691,0.149805575,1
9/10/2019,0.02380107,0,0.020230378,-0.014802929,0.012328077,0.044511065,0.032051451,0.053271045,0.0409741,0.008413702,0.000538106,0.007942011,0.00271218,-0.002642655,-0.003275979,44.52080482,-2.150002,1.41,0.996331525,38.47306545,-23.90245969,38.66200015,37.67890485,35.83797913,19.61690206,0.53006692,0.46993308,0.208622096,4
9/12/2019,-0.004502776,0.02380107,0,0.020230378,0.009849647,-0.003701723,0.028481265,0.016021651,0.037241244,0.012328077,0.008413702,0.000538106,0.007942011,-0.003215517,-0.002642655,43.76190602,1,0.580002,0.966593702,38.360001,-34.05044772,38.4645001,37.58442846,36.1509717,19.01877673,0.567929272,0.432070728,0.279808761,1
9/16/2019,0.043631955,-0.004502776,0.02380107,0,0,0.063986526,0.050435156,0.082618144,0.07015853,0.009849647,0.012328077,0.008413702,0.000538106,-0.020535568,-0.003215517,52.39747208,2.149997,2.18,1.053265581,35.73,45.25782062,38.3279999,37.66876159,36.69037445,18.27332276,0.193764545,0.806235455,0.413089692,1
9/17/2019,-0.020799235,0.043631955,-0.004502776,0.02380107,0,-0.0070511,0.056935427,0.043384057,0.075567044,0,0.009849647,0.012328077,0.008413702,-0.030795377,-0.020535568,48.52833249,2.490002,1.200001,1.063746682,35.73,27.28053202,38.2035,37.68895217,37.25646834,17.13359337,0.374164727,0.625835273,0.520769802,0
9/20/2019,0.011608565,-0.020799235,0.043631955,-0.004502776,0.006386533,-0.007610387,-0.014661486,0.04932504,0.03577367,0,0,0.009849647,0.012328077,-0.003080033,-0.030795377,50.70610231,2.140004,0.729999,1.039907562,35.89479992,45.1656965,38.099,37.76385712,37.81772141,16.07527322,0.208736995,0.791263005,0.643968272,2
9/24/2019,-0.022303854,0.011608565,-0.020799235,0.043631955,0.000259422,-0.01185884,-0.02585576,-0.032906859,0.031079667,0.006386533,0,0,0.009849647,-0.012529504,-0.003080033,46.64435425,1.68,0.920002,1.031342879,36.05300784,14.58476312,37.958,37.7668096,38.23490702,15.32101492,0.417475203,0.582524797,0.676344252,1
9/27/2019,0.003403512,-0.022303854,0.011608565,-0.020799235,0.01018429,-0.001557555,-0.013675816,-0.027672736,-0.034723836,0.000259422,0.006386533,0,0,-0.001050341,-0.012529504,47.33114695,1.509998,0.430001,0.988389887,36.20488745,26.83400485,37.80699995,37.79557131,38.51348019,14.62732844,0.385922517,0.614077483,0.690091344,2
