Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
12/26/2000,-0.005459547,0.003636318,-0.032260861,-0.022668799,0,0.003636318,0,-0.032145626,-0.080182352,0.01626052,0.014414689,0.020870347,0.006677844,-0.022019239,-0.012832465,39.24739348,-6.334645,0.873744,1.674790637,45.8569063,-109.6105631,42.6023012,42.52983566,41.1900948,13.63971965,0.915094491,0.084905509,0.117245237,33.566334
12/28/2000,-0.021661522,0.021661522,-0.005459547,0.003636318,0.012692877,-0.008968645,0.00723333,0.010869647,0.00723333,0.01418466,0,0.01626052,0.014414689,-0.005489417,-0.00716849,40.40502224,-5.024029,1.092178,1.618679876,45.08735804,-101.7315973,42.62778505,42.09296339,39.85396262,14.19391107,0.915094491,0.084905509,0.11740036,33.566334
1/2/2001,-0.037337671,0.044610456,-0.021661522,0.021661522,0.003436382,0.005159012,0.061911902,0.04025038,0.056452355,0.00172263,0.012692877,0.01418466,0,-0.05847552,-0.013889136,43.1116755,-3.494976,2.54842,1.73709772,44.40738521,-71.96715322,42.6168632,41.76669616,39.49684309,13.62250532,0.877358522,0.122641478,0.166666566,33.275085
1/10/2001,-0.007604599,-0.037178953,-0.046354112,-0.006944496,0.038915443,-0.020775011,-0.048426594,-0.12032431,-0.099810841,0.009302469,0.046189406,0.001690687,0.012017241,-0.001986098,-0.0322914,38.29235655,-1.747486,1.820301,1.955322407,42.23037936,-157.716493,41.49555805,40.69289229,40.27005581,19.99320919,0.764044899,0.235955101,0.322608875,35.31382
1/16/2001,-0.031396854,-0.007246433,0.055673027,-0.007604599,0.009389715,-0.034898016,-0.003731399,0.059690455,0,0.007194275,0.032970019,0.038915443,0.009302469,-0.01520934,-0.02189871,42.0924808,-2.912479,2.038734,1.927451161,40.629097,-111.5264809,40.7383134,40.26607559,39.55301004,21.04833644,0.66292135,0.33707865,0.411639033,34.658512
1/22/2001,-0.029306177,0.00361669,0.029413835,0.005612763,0.01290343,-0.023530497,0.009199672,0.009199672,0.029741995,0.003571383,0.029145985,0.009199672,0.009389715,-0.005581359,-0.014414689,44.03872448,-2.621231,1.310616,1.72320994,36.7933588,-62.59177699,40.1813016,39.96303918,39.13054353,20.34457749,0.606741755,0.393258245,0.474406926,34.294453
1/31/2001,-0.035948884,0.01753208,0.003374629,0.035846182,0.002804998,-0.004750564,0.018945861,0.03419138,0.028771288,0.017411041,0.017263739,0.030332389,0.008968645,-0.019858921,-0.007555561,49.96938858,1.712536,1.572743,1.484763312,38.41231247,54.24684915,40.2921219,40.30038803,40.93716186,15.40659012,0.394839293,0.605160707,0.864284406,32.727539
2/2/2001,-0.026853075,0.003710629,-0.035948884,0.01753208,0.00085926,-0.002858798,-0.018999661,-0.026555222,-0.002858798,0.004557097,0.002804998,0.017411041,0.017263739,-0.022603039,-0.008025271,45.97245518,-0.530072,1.141693,1.395777805,39.19319281,1.483648983,40.08577285,40.32012368,41.22456185,14.28712109,0.601290598,0.398709402,0.709787438,33.659531
2/9/2001,-0.042613325,-0.005854264,-0.028469531,-0.025937179,0.003169597,-0.036661464,-0.024383887,-0.071731754,-0.074085329,0.003654057,0.005236377,0.00440851,0.011976273,-0.017291451,-0.016300536,33.01829199,-5.230812,1.630989,1.33460026,42.1212467,-221.2734044,39.6943359,39.4565182,38.88222302,17.15685993,0.990974513,0.009025487,0.107025053,37.340904
2/13/2001,-0.063968861,0.05489847,-0.042613325,-0.005854264,0.007784564,0.013741615,0.02322037,-0.016610691,-0.004333113,0.033702364,0.003169597,0.003654057,0.005236377,-0.043117005,-0.004728092,36.38331883,-6.430756,2.469784,1.472432581,41.4166666,-169.7926671,39.44983325,38.94897004,37.4150451,17.67018917,0.984641391,0.015358609,0.100708584,37.667103
2/21/2001,-0.051331803,-0.043244145,-0.087681605,0.003852386,0.031206121,-0.041553203,-0.096506457,-0.136225241,-0.118839061,0.006644499,0.012541476,0.009846078,0.01098207,-0.020587819,-0.046319514,25.44715407,-8.714142,1.654289,1.568514369,37.96134444,-193.9934903,37.94801295,36.38127211,33.35336196,24.29170343,0.99458303,0.00541697,0.079787035,43.165867
2/23/2001,-0.020239894,0.053885138,-0.051331803,-0.043244145,0.011173313,-0.023788868,0.018692133,-0.054067191,-0.109020445,0.003249709,0.031206121,0.006644499,0.012541476,-0.034289081,-0.023418564,31.70378678,-6.360857,1.922238,1.623423236,35.68912065,-140.0119547,37.134703,35.21998312,31.45293053,27.6610719,0.872685133,0.127314867,0.06098212,42.129023
2/27/2001,-0.018182319,0.031109578,-0.020239894,0.053885138,0.00249948,0.025647022,0.048968458,0.014006277,0.056487278,0.022432229,0.011173313,0.003249709,0.031206121,-0.026078978,-0.011777818,34.60890281,-6.419105,0.920341,1.546660443,33.84397012,-92.89015174,36.19571945,34.29203935,30.53360098,29.30586866,0.79577445,0.20422555,0.154853946,41.721275
3/2/2001,-0.020911873,-0.009196313,0.002199367,-0.018182319,0.02678734,0.029430397,-0.002200173,-0.02644602,-0.003298478,0.026120971,0.014545748,0.00249948,0.022432229,-0.008330218,-0.024494116,32.4880592,-5.487114,1.095093,1.489869178,32.14492127,-82.96421396,34.71326705,33.06613468,30.12657114,32.28280354,0.901269318,0.098730682,0.192842236,42.59502
3/7/2001,-0.023910907,0.07962683,0.046091138,-0.020911873,0.001305946,0.029803536,0.10517932,0.144733497,0.147376555,0.028824229,0.014394014,0.02678734,0.026120971,-0.05127605,-0.005730656,47.40669828,3.879425,1.829037,1.652191088,30.28140344,19.55495497,33.8459306,32.91157923,31.60383985,29.37072059,0.393835576,0.606164424,0.371689596,39.286442
3/12/2001,-0.042427524,-0.023365423,0.032525826,-0.023910907,0.028836421,-0.038627815,-0.051721354,-0.047158053,-0.018660464,0.004930228,0.005189742,0.001305946,0.028824229,-0.010987219,-0.044466728,43.96686759,0.733944,1.805741,1.678053422,31.43683472,-8.246789281,33.40206845,33.07845029,33.79550832,26.7481334,0.495107599,0.504892401,0.731544843,40.404835
