Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
9/8/2000,-0.005491502,-0.004371592,0.004371592,0.015452846,0.015538603,-0.014215658,-0.006586193,-0.009863094,0.023399396,0.004333701,0.004366819,0.00217865,0.021194324,-0.006734032,-0.014215658,55.71656499,0.75,1.5625,1.145772873,55.204,27.62328513,56.065625,56.44672619,56.82295184,12.6593755,0.369565217,0.630434783,0.797197247,22.949997
9/14/2000,-0.024014876,-0.019026875,-0.009928377,0.003298519,0.004618946,-0.025029748,-0.052732351,-0.025029748,-0.029514061,0.00224467,0,0.02988601,0.015538603,-0.00813485,-0.012436565,40.89831992,-2.125,1.75,1.241832349,57.8125,-292.4251321,56.3,56.22232143,56.3414421,12.08463981,0.897058824,0.102941176,0.431727764,25.699997
9/25/2000,-0.007117468,-0.009411834,-0.010483497,-0.008078521,0.007168489,-0.016529302,-0.004750603,-0.036240085,-0.051055171,0.007001195,0.014117882,0.003438399,0.002259888,-0.012062872,-0.011778699,36.69607711,-4.4375,1.375,1.241993284,56.52989409,-183.7989808,55.525,54.90208333,53.43949134,12.26621822,0.841584158,0.158415842,0.105090665,27.199997
9/28/2000,-0.021327823,0.010607053,0.004750603,-0.007117468,0.005955944,-0.009456335,0.003569308,0.009546612,-0.01415118,0.007034027,0.008308653,0.007168489,0.007001195,-0.009603915,-0.01064469,37.24386861,-1.8125,1.5,1.206075709,55.41671817,-120.8610051,54.965625,54.16071429,52.35200487,13.47359562,0.88172043,0.11827957,0.186390881,27.512497
10/5/2000,-0.0059277,-0.009411834,-0.008163311,0.015213869,0.005955944,-0.00237248,-0.016490362,-0.021152375,0.007151401,0.0035482,0.003498546,0.00464038,0.021302581,-0.004790428,-0.003560835,41.10953205,-0.8125,0.8125,1.110997567,54.08143658,-85.09448731,54.103125,53.4172619,52.48331439,12.76581141,0.76056338,0.23943662,0.381416705,27.137497
10/13/2000,-0.038206894,0.027950394,0.016000341,0.012753796,0.002234638,-0.003342621,0,0.029447201,0.052704063,0.019824438,0.00445435,0.002296212,0.008201569,-0.024916351,-0.004459316,51.25896157,1.5625,2.1875,1.276632658,52.02735,88.01498127,53.709375,53.84375,54.5510579,12.72886392,0.5,0.5,0.785305917,25.137497
10/18/2000,-0.015196084,-0.017251722,0.004571437,-0.038206894,0,0.011614532,-0.006904515,-0.031820867,-0.037398126,0.013921339,0.009132484,0.002234638,0.019824438,-0.021004273,-0.001168907,44.44869165,0.1875,1.125,1.247589996,52.92273897,-13.54655124,53.584375,53.91607143,54.95981602,10.94862766,0.80952381,0.19047619,0.496590327,26.637497
10/25/2000,-0.027301399,-0.010483497,-0.010374733,0.015020502,0,-0.01639381,-0.029088729,-0.014068227,-0.001179941,0.001160766,0,0.016166634,0.018692133,-0.02268754,-0.010507978,40.29230928,-3.1875,1.625,1.233983599,56.779404,-122.5694884,53.715625,53.82410714,53.85063041,9.837097229,0.966292135,0.033707865,0.315914631,27.762497
10/27/2000,-0.029270382,0.001202646,-0.027301399,-0.010483497,0,0.001204094,-0.0190709,-0.03546471,-0.048159629,0.006006024,0,0.001160766,0,-0.035521187,-0.003621006,35.22797604,-4.0625,1.875,1.231087899,56.09442858,-198.409125,53.58125,53.35535714,52.64050325,12.05071302,0.947826087,0.052173913,0.124616831,29.199997
10/31/2000,-0.001226242,0.009852296,-0.029270382,0.001202646,0.001212856,0.033274789,-0.007246409,-0.006042314,-0.026317308,0.025975486,0,0.006006024,0,-0.018371613,-0.001253919,37.95322105,-2.9375,1,1.224126811,54.81528743,-132.7597538,53.31875,52.87113095,51.4358658,14.72590716,0.85,0.15,0.085334154,28.762497
